clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript,dataset
mNKy_V09sa4_000287,mNKy_V09sa4,inte,train,3.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000287.mp4,일반적인 사회에서 자살 생각하는 사람들보단 좀 적지만,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000291,mNKy_V09sa4,inte,train,5.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000291.mp4,네. 그래서 상당히 아직 그 교회 안에도 자살을 생각하는 사람들이,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000296,mNKy_V09sa4,inte,train,2.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000296.mp4,어 근데 우리가 아직 대비가 없어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000299,mNKy_V09sa4,inte,train,3.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000299.mp4,그냥 어 믿음이 있으면 자살 안 해.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000305,mNKy_V09sa4,inte,train,2.44,kmsav_pilot/cropped/mNKy_V09sa4/utts/000305.mp4,아 믿음이 있어도 자살을 하고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000307,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000307.mp4,신앙이 좋아도 자살을 합니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000309,mNKy_V09sa4,inte,train,2.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000309.mp4,이게 아주 병 같이 흘러가는 것이거든요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000318,mNKy_V09sa4,inte,train,4.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000318.mp4,어려움을 겪고 있는 사람들을 실제적으로 도와줄 수 있는,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000319,mNKy_V09sa4,inte,train,2.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000319.mp4,그런 것들을 좀 훈련 받으셨음 좋겠구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000321,mNKy_V09sa4,inte,train,4.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000321.mp4,그걸 통해서 좀더 실질적인 도움을 줄 수 있음 좋겠고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000322,mNKy_V09sa4,inte,train,5.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000322.mp4,더 나아가선 교회가 지역 사회에서 이러한 역할들을 해주셨으면 좋겠어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000323,mNKy_V09sa4,inte,train,4.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000323.mp4,근데 정말 중요하게 제가 생각하는 건 뭐냐하면요,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000324,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000324.mp4,자살한 사람들,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000331,mNKy_V09sa4,inte,train,4.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000331.mp4,교회에서 논란이 일어나 가지고 장례를 못 치른 사람들 참 많습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000334,mNKy_V09sa4,inte,train,3.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000334.mp4,어 교회에서 그런 의향이 있어도 본인들이 숨기는 경우도 있고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000336,mNKy_V09sa4,inte,train,3.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000336.mp4,교회가 또 그렇게 숨기고 얘길 하라고 하는 경우도 있구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000338,mNKy_V09sa4,inte,train,2.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000338.mp4,그래서 상처받은 사람들이 너무 많아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000340,mNKy_V09sa4,inte,train,2.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000340.mp4,예. 그래서 유가족들 입장에서 보면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000341,mNKy_V09sa4,inte,train,3.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000341.mp4,어 가장 그 하나님의 위로를 받아야 되고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000342,mNKy_V09sa4,inte,train,3.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000342.mp4,그 다음에 교회가 정말 도움이 필요한 땐데,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000349,mNKy_V09sa4,inte,train,2.28,kmsav_pilot/cropped/mNKy_V09sa4/utts/000349.mp4,심지어 인제 하나님을 떠나게 되는 것이죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000351,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000351.mp4,어 유가족들이,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000352,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000352.mp4,그 자살의 위험이 제일 높습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000358,mNKy_V09sa4,inte,train,5.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000358.mp4,그때 이 가족 중에 누가 자살을 하면 그 충격 때문에 더 큰 위험에 빠지게 되거든요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000359,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000359.mp4,근데 교회가 그때를 외면한다 라고 한다면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000360,mNKy_V09sa4,inte,train,2.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000360.mp4,아 이건 정말 성도의 공동체가,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000361,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000361.mp4,아니지 않나 그런 생각이 들어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000372,mNKy_V09sa4,inte,train,8.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000372.mp4,관계 으쯔쯔쯔 과정인데 장례를 안 치뤄주니까 이걸 잃어버리는거죠. 그래서 유가족들의 그런 아픔을 제가 듣고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000374,mNKy_V09sa4,inte,train,3.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000374.mp4,어 처음에는 1년에 1번씩 위로 예배를 드렸어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000376,mNKy_V09sa4,inte,train,4.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000376.mp4,네. 그니까 장례를 못 치르신 분들 네 장례를 우리가 새로 치를순 없지만,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000380,mNKy_V09sa4,inte,train,3.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000380.mp4,그 수요예배 저녁 예배 때 함께 모여서 예배드리고 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000385,mNKy_V09sa4,inte,train,3.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000385.mp4,어 유가족들끼리 그리고 말씀을 통해서 또 회복도 하고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000387,mNKy_V09sa4,inte,train,2.88,kmsav_pilot/cropped/mNKy_V09sa4/utts/000387.mp4,아 그렇게 함께 지금 모임 갖고 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000400,mNKy_V09sa4,inte,train,4.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000400.mp4,너무 고마 아 그니까 그런 거 볼 때마다 제가 참 마음이 아파요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000403,mNKy_V09sa4,inte,train,3.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000403.mp4,저 분들 저렇게 교회가 내쳤다라는 것이 너무 힘들어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000413,mNKy_V09sa4,inte,train,2.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000413.mp4,어 사회로 복귀하는 과정에,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000417,mNKy_V09sa4,inte,train,3.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000417.mp4,근데 이렇게 보면 같은 아픔을 가진 사람들이고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000418,mNKy_V09sa4,inte,train,4.28,kmsav_pilot/cropped/mNKy_V09sa4/utts/000418.mp4,우리 같은 사람들은 참 본인들을 이해해 줄 수 있다라는 확신이 있으니까,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000420,mNKy_V09sa4,inte,train,4.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000420.mp4,이야길 꺼내 놓는 순간부터 정말 많은 그 회복의 과정,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000422,mNKy_V09sa4,inte,train,5.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000422.mp4,그리고 새롭게 또 이 사람들과의 만남을 시작하는 분들이 많이 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000425,mNKy_V09sa4,inte,train,2.28,kmsav_pilot/cropped/mNKy_V09sa4/utts/000425.mp4,결국 인제 구원의 문제죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000428,mNKy_V09sa4,inte,train,4.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000428.mp4,우리가 일반적으로 통설적으로 우리가 이해하는 것이,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000429,mNKy_V09sa4,inte,train,3.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000429.mp4,자살한 사람은 지옥간다. 이렇게 이해를 하고 있잖아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000430,mNKy_V09sa4,inte,train,2.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000430.mp4,어 이거는 정말 통설이라고 이야길 하는 거,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000432,mNKy_V09sa4,inte,train,2.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000432.mp4,성경적인 명확한 근거가 없는 거죠?,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000435,mNKy_V09sa4,inte,train,6.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000435.mp4,이건 확실한 사실이거든요. 그깐 어 초기 초대 교회만 해도 이런 논의 자체가 없었구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000437,mNKy_V09sa4,inte,train,6.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000437.mp4,어거스틴 때 이르러 가지고 어거스틴이 하는 얘기가 아 자살도 살인이다. 라는 겁니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000449,mNKy_V09sa4,inte,train,2.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000449.mp4,어 자살도 마찬가지라는 것이죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000451,mNKy_V09sa4,inte,train,7.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000451.mp4,그 행위가 하나님 앞에 용서를 받을 수 있느냐 없느냐의 문제는 하나님이 판단하실 것이구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000453,mNKy_V09sa4,inte,train,7.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000453.mp4,어떠한 절대적인 죄로 인해서 우리가 어 천국에 못 갈 것이다 하는 것은 개신교적인 사상은 아닙니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000455,mNKy_V09sa4,inte,train,5.44,kmsav_pilot/cropped/mNKy_V09sa4/utts/000455.mp4,그래서 일치감치 종교 개혁가들도 이 부분에 대해서는 많은 이야기들을 했습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000457,mNKy_V09sa4,inte,train,8.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000457.mp4,특히 루터 같은 경우는 그 당시에 인제 카톨릭 교회에서 그 자살한 사람을 그 장례를 안 치뤄주고 있으니까,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000459,mNKy_V09sa4,inte,train,2.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000459.mp4,루터가 나서서 장례를 치뤄주죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000462,mNKy_V09sa4,inte,train,5.84,kmsav_pilot/cropped/mNKy_V09sa4/utts/000462.mp4,자살을 한다라는 것은 우리가 숲을 지나가 지나다가 강도를 만난 것과 같다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000464,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000464.mp4,에 그 사탄에 의해서 우리가 강도 만나듯이,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000472,mNKy_V09sa4,inte,train,6.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000472.mp4,그래서 정말 이 개인적으로 이 사람이 믿음이 있었느냐 이 하나를 가지고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000475,mNKy_V09sa4,inte,train,6.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000475.mp4,땅에 있는 우리가 어떤 사람이 지옥 갈 것이다. 천국 갈 것이다. 우리가 결정할 일은 절대 아니구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000479,mNKy_V09sa4,inte,train,5.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000479.mp4,그 은혜 가운데 결정해 주실 것이다 라는 그런 믿음으로 나가야 될 거 같습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000496,mNKy_V09sa4,inte,train,5.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000496.mp4,그 안에 보면은 어 그 신도들 중에 자살한 사람이 있으면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000498,mNKy_V09sa4,inte,train,4.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000498.mp4,예식서와 거기에 맞는 설교문까지 아주 잘 들어있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000500,mNKy_V09sa4,inte,train,6.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000500.mp4,이 말은 다시 말하면 총회가 공식적으로 자살한 사람에 대한 장례가 아 가능하다,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000508,mNKy_V09sa4,inte,train,4.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000508.mp4,결국 생명의 문화를 가지고 이 죽음의 문화를 이겨야죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000512,mNKy_V09sa4,inte,train,4.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000512.mp4,우리가 그 예수 그리스도의 이 생명의 영을 가지고 있는 우리 한국 교회가,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000514,mNKy_V09sa4,inte,train,2.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000514.mp4,이 죽음의 영을 이기고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000515,mNKy_V09sa4,inte,train,2.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000515.mp4,자살을 극복할 수 있도록 만들어 줘야 된다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000520,mNKy_V09sa4,inte,train,4.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000520.mp4,어 올해부터는 인제 전국적으로 펼치고 있는 것이,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000522,mNKy_V09sa4,inte,train,2.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000522.mp4,어 라이프 워킹,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000523,mNKy_V09sa4,inte,train,3.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000523.mp4,해서 생명 보듬 페스티발을 펼치고 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000525,mNKy_V09sa4,inte,train,6.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000525.mp4,"어 서울 뿐만이 아니고 이제 파주, 하남, 안양, 천안 지금 확정이 됐고요.","KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000527,mNKy_V09sa4,inte,train,3.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000527.mp4,이제 부산과 순천 지역도 저희들이 준비 중인데,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000529,mNKy_V09sa4,inte,train,2.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000529.mp4,전국적으로 생명의 축제를,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000531,mNKy_V09sa4,inte,train,4.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000531.mp4,열고 함께 걸으면서 죽음과 삶에 대한 이야기를 나누고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000533,mNKy_V09sa4,inte,train,4.44,kmsav_pilot/cropped/mNKy_V09sa4/utts/000533.mp4,어떻게 생명의 문화를 만들 것인가 함께 나누는 아주 축제의 기간을 저희들이,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000547,mNKy_V09sa4,inte,train,6.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000547.mp4,아 우리나라 중고등학교에 자살 예방 교육 생명 교육을 아 1년에 2번 2시간씩 시키게 되있어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000549,mNKy_V09sa4,inte,train,2.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000549.mp4,근데 인제 예산 지원은 지금 없는 상황이거든요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000551,mNKy_V09sa4,inte,train,4.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000551.mp4,근데 정말 교육을 하라고 했는데 교육이 이루어질 수 있는 상황은 아니에요. 그래서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000552,mNKy_V09sa4,inte,train,5.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000552.mp4,교회들이 한 교회가 지역에 있는 한 학교의 교육을 좀 지원해주셨으면 좋겠어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000565,mNKy_V09sa4,inte,train,3.44,kmsav_pilot/cropped/mNKy_V09sa4/utts/000565.mp4,아 이런 걸 통해 가지고 전국민이 서로 안부 물어주는,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000567,mNKy_V09sa4,inte,train,3.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000567.mp4,그래서 좀 더 밝은 사회를 만들어 가는 그러한 일들을 하고 있고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000569,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000569.mp4,이걸 위해서 플래시 몹 이런 것도 하고 있구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000571,mNKy_V09sa4,inte,train,6.28,kmsav_pilot/cropped/mNKy_V09sa4/utts/000571.mp4,예. 어 암튼 좀 캠페인 사업을 좀 재밌게 좀 펼쳐 볼려고 어 노력 중에 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000574,mNKy_V09sa4,inte,train,3.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000574.mp4,유가족들을 위한 프로그램들을 저희들이 활발하게 진행하고 있고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000576,mNKy_V09sa4,inte,train,4.84,kmsav_pilot/cropped/mNKy_V09sa4/utts/000576.mp4,특히 크리스찬들이 정말 이곳에 와서 같이 위로를 받으면서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000577,mNKy_V09sa4,inte,train,2.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000577.mp4,어 그 아픔을 서로 나누고 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000599,mNKy_V09sa4,inte,train,3.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000599.mp4,어 근데 제가 이 일을 하는 이유는,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000601,mNKy_V09sa4,inte,train,3.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000601.mp4,어 제가 인제 목회 사회학이라고 인제 사회학 쪽으로 하는데,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000608,mNKy_V09sa4,inte,train,3.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000608.mp4,슨 주제를 가지고 우리가 이야길 해야되고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000610,mNKy_V09sa4,inte,train,4.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000610.mp4,교회가 이 사회를 위해서 뭘 할 수 있을까를 살펴보니까,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000611,mNKy_V09sa4,inte,train,2.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000611.mp4,자살 문제가 너무 심각한 거죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000613,mNKy_V09sa4,inte,train,4.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000613.mp4,근데 교회가 나서면 자살 문제는 해결할 수 있을 거 같더라고요. 그래서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000614,mNKy_V09sa4,inte,train,3.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000614.mp4,어 논문을 그런 쪽으로 쓰고 공부를 하고 이랬거든요,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000617,mNKy_V09sa4,inte,train,5.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000617.mp4,근데 스 보통 이제 사회학이라는 것이 사회 이제 인제 무슨 문제 제기를 하는 거야 아 이런 건 문제에요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000620,mNKy_V09sa4,inte,train,2.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000620.mp4,그 전문가들이 나서서 그 문제를,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000629,mNKy_V09sa4,inte,train,2.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000629.mp4,사람들이 그것 때매 진을 빼야 되는 거고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000632,mNKy_V09sa4,inte,train,3.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000632.mp4,어 많은 분들이 제가 이런 자살 예방 이런 거 하면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000636,mNKy_V09sa4,inte,train,8.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000636.mp4,실제적으로는 교회들이 이러한 뭐 죽는 문제 뭐 어두운 문제 이런 거에 좀 관여하고 싶어하질 않거든요. 예. 그래서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000637,mNKy_V09sa4,inte,train,9.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000637.mp4,많은 그 참여라는 것은 기대를 할 수가 없었어요. 그래서 그러다 보니까 제가 아 마음이 아픈 거에요. 그니깐 자살 연구를 하다 보니까,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000638,mNKy_V09sa4,inte,train,3.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000638.mp4,자살을 할려다가 살아나신 분들에 대한 인터뷰도 많이 해봤고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000640,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000640.mp4,그리고 유가족들에 대한 인터뷰도 해보고 하니까,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000645,mNKy_V09sa4,inte,train,3.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000645.mp4,아픔에 대한 그러한 마음이 있었고요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000646,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000646.mp4,특히 어 이거 하나님이 보시면 어떨까?,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000652,mNKy_V09sa4,inte,train,2.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000652.mp4,죽겠다고 저러고 있고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000653,mNKy_V09sa4,inte,train,6.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000653.mp4,정말 막 옥상에 올라가서 서성거리고 있고 이런 내 자녀를 볼 때 그 하나님 마음이 어떨까 이런 생각이 많이 미쳤어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000655,mNKy_V09sa4,inte,train,3.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000655.mp4,그래서 저는 계속 이 일을 하게 된 거죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000657,mNKy_V09sa4,inte,train,8.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000657.mp4,처음엔 공부를 해서 문제 제기만 할려고 하다가 이 분들 만나면서 조금 더 조금 더 하다가 이제 이제 단체를 세워서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000659,mNKy_V09sa4,inte,train,2.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000659.mp4,좀더 적극적으로 해가지구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000660,mNKy_V09sa4,inte,train,4.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000660.mp4,제가 인제 직업은 교수고 이건 자원봉사로 해야 되는데,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000677,mNKy_V09sa4,inte,train,3.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000677.mp4,앞으로도 그렇게 될 거라고 저는 생각을 하고 있고요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000678,mNKy_V09sa4,inte,train,3.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000678.mp4,참 우리 교회가 참 귀합니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000679,mNKy_V09sa4,inte,train,3.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000679.mp4,아 이런 중요한 가치를 함께 얘기할 수 있고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000680,mNKy_V09sa4,inte,train,4.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000680.mp4,이런 좋은 가치라면 함께 하겠다는 마음들이 있고 행동할 수 있거든요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000682,mNKy_V09sa4,inte,train,3.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000682.mp4,어 생명의 가치를 올해로 회복시키는 일에,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000686,mNKy_V09sa4,inte,train,3.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000686.mp4,이런 생명의 문화를 만들어 가는데 우리가 앞장섰으면 좋겠습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000688,mNKy_V09sa4,inte,train,5.04,kmsav_pilot/cropped/mNKy_V09sa4/utts/000688.mp4,그래서 정말 시간이 지난 다음에 역사를 되돌아 보면서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000691,mNKy_V09sa4,inte,train,3.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000691.mp4,이 땅에 살게 됐다라는 얘기가 좀 나타나면 좋겠습니다.,"KMSAV (interim, not OLKAVS)"
