clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript
1DKwTQ5yL6k_000028,1DKwTQ5yL6k,inte,train,7.12,kmsav_pilot/cropped/1DKwTQ5yL6k/utts/000028.mp4,저희끼리 방에서 어디 나가질 못하니깐. 방에서 뭐 얘기 모여서 얘기하고 부르마블
1DKwTQ5yL6k_000030,1DKwTQ5yL6k,inte,train,8.8,kmsav_pilot/cropped/1DKwTQ5yL6k/utts/000030.mp4,저녁에 이제 할 게 할 게 없으니까. 저녁 먹고 막 부르마블 같은 거 하고 PX에서 막 맛있는 거 사갖고 저희 같이 먹고 막 그 그러면서 시간을 보냈던 것 같아요.
1DKwTQ5yL6k_000044,1DKwTQ5yL6k,inte,train,5.8,kmsav_pilot/cropped/1DKwTQ5yL6k/utts/000044.mp4,커피 한 잔 할래요. 커피 한 잔.
1DKwTQ5yL6k_000046,1DKwTQ5yL6k,inte,train,7.0,kmsav_pilot/cropped/1DKwTQ5yL6k/utts/000046.mp4,여기와서도 그렇게 할거라고 걔는 제가 짐작을 했었어요. 그렇게 말하는 거 보니까. 어떻게 행동하는지 짐작이 가네요.
54ULzusB3zU_000004,54ULzusB3zU,scie,train,10.0,kmsav_pilot/cropped/54ULzusB3zU/utts/000004.mp4,"여러가지 의미가 있을 것 같습니다. 근데 컴퓨터가 해결했다는 것이 무슨 의미가 있는건지, 예를 들어서 사색정리라는 문제를 푸는 것이 가장 어려운"
54ULzusB3zU_000005,54ULzusB3zU,scie,train,8.6,kmsav_pilot/cropped/54ULzusB3zU/utts/000005.mp4,"알고리즘을 이용해서 수학문제를 푼 것인지, 아니면 계산시간이 아까 이야기 했던 단순한 문제지만 계산시간이"
54ULzusB3zU_000006,54ULzusB3zU,scie,train,7.52,kmsav_pilot/cropped/54ULzusB3zU/utts/000006.mp4,뭐 1000대의 컴퓨터로 열흘을 풀어야지 비트코인 하나에 나오는 숫자를 찾을 수 있는 거니까 그게 가장 어려운 문제인지
54ULzusB3zU_000009,54ULzusB3zU,scie,train,9.32,kmsav_pilot/cropped/54ULzusB3zU/utts/000009.mp4,"어 너무나 어려운 걸로 생각했는데, 컴퓨터의 도움을 받아서 쉽게 해결한 문제가 뭐냐? 뭐 이렇게 나름 문제를 가져다가"
54ULzusB3zU_000010,54ULzusB3zU,scie,train,9.88,kmsav_pilot/cropped/54ULzusB3zU/utts/000010.mp4,"제가 재해석을 해보면, 비교적 그 우리가 이해는 잘 하고 있는 것들이 있습니다. 그니까 예를 들어서 뭐"
54ULzusB3zU_000011,54ULzusB3zU,scie,train,9.76,kmsav_pilot/cropped/54ULzusB3zU/utts/000011.mp4,뉴튼의 역학 같은 경우에는 굉장히 직관적으로 이해를 할 수 있죠. 그니까 간단한 어 물리 모형들 같은 경우에는 직관적으로 이해하는 데는 별 문제가 없습니다.
54ULzusB3zU_000013,54ULzusB3zU,scie,train,9.24,kmsav_pilot/cropped/54ULzusB3zU/utts/000013.mp4,현상입니다. 그렇지만 이 문제를 가져다가 사람보고 풀라고 그러면 미지수가 아까 이야기했던 우리 문제를 풀려고 하는 방정식의
54ULzusB3zU_000015,54ULzusB3zU,scie,train,7.28,kmsav_pilot/cropped/54ULzusB3zU/utts/000015.mp4,가능하지 않겠죠. 그 그 방정식이 아무리 간단한 거라 하더라도 상당히 복잡한 여러가지 것들을 포함하고 있는 문제니까
54ULzusB3zU_000016,54ULzusB3zU,scie,train,10.0,kmsav_pilot/cropped/54ULzusB3zU/utts/000016.mp4,틀림없이 어려운 문제일 것 같습니다. 사람의 관점에서는. 그렇지만 컴퓨터 제가 전공하고있는 수치에서 특히 미분방정식이라고 이야기하는 거는
54ULzusB3zU_000017,54ULzusB3zU,scie,train,9.84,kmsav_pilot/cropped/54ULzusB3zU/utts/000017.mp4,"일단 기본적인 원리만 이해한다면, 그러면 그 작업이 지난하고 굉장히 오래걸리고"
54ULzusB3zU_000023,54ULzusB3zU,scie,train,6.04,kmsav_pilot/cropped/54ULzusB3zU/utts/000023.mp4,그랬더니 그 기계는 움직이다가 벽에 부딪히면 스스로 물러나서 다른 데로 갑니다.
54ULzusB3zU_000024,54ULzusB3zU,scie,train,7.96,kmsav_pilot/cropped/54ULzusB3zU/utts/000024.mp4,"만약 이걸 사람들이 프로그램을 짜서 만든다 그러면, 자 벽에 부딪히면 뭐하라 이런식으로 명령을 만들겠죠. 그런데 그게 아니라 각 신경들이"
54ULzusB3zU_000025,54ULzusB3zU,scie,train,9.92,kmsav_pilot/cropped/54ULzusB3zU/utts/000025.mp4,"각 각 뉴런들이 어떻게 신호를 주는지만 결정해 주면, 걔가 마치 살아있는 것 처럼 움직인다라는 거죠. 사실 극단적으로 얘기하면 사람도 그런 존재일 지도 모릅니다."
54ULzusB3zU_000026,54ULzusB3zU,scie,train,8.28,kmsav_pilot/cropped/54ULzusB3zU/utts/000026.mp4,"우리가 의식이 있다고 하고 영혼이 있다고 하지만, 사실은 우리 착각일 수도 있는거죠. 우리는 다만 뇌가 그렇게 이해하는 것 일 지도 모릅니다. 뭐 알 수 없는 일이죠."
54ULzusB3zU_000027,54ULzusB3zU,scie,train,7.04,kmsav_pilot/cropped/54ULzusB3zU/utts/000027.mp4,그런데 이제 이런 건 굉장히 철학적인 질문이 되겠죠? 여기에서 이제 우리의 영혼이 있는지 없는지 이 이런 식으로
54ULzusB3zU_000028,54ULzusB3zU,scie,train,8.0,kmsav_pilot/cropped/54ULzusB3zU/utts/000028.mp4,뉴런에 따라 움직이는 생명체가 과연 생명체라고 할 수 있는 것인지 아닌지 어 수학적으로 결론 내릴 수 있는 일은 아닐 것 같고요.
54ULzusB3zU_000031,54ULzusB3zU,scie,train,7.52,kmsav_pilot/cropped/54ULzusB3zU/utts/000031.mp4,순서도 이렇게 해서 튜링의 알고리즘 프로그램을 짤 수 있을거 것처럼 보입니다. 그런데 또 하나는 인공
54ULzusB3zU_000034,54ULzusB3zU,scie,train,9.6,kmsav_pilot/cropped/54ULzusB3zU/utts/000034.mp4,"알파고는 컴퓨터를 만들어 놓는다고 해가지고 뭔가 일을 잘 하지 못합니다. 뭔가 계속해서 훈련시키고, 어떤 식으로 어떤 방식으로"
54ULzusB3zU_000037,54ULzusB3zU,scie,train,8.84,kmsav_pilot/cropped/54ULzusB3zU/utts/000037.mp4,"지금 현재는 어쨌든 튜링 머신으로 구현되어져 있기 때문에, 딱 그 상태로 그대로 찍어서 거기 있었던 학습경험도 옮겨 갈 수 있습니다."
54ULzusB3zU_000038,54ULzusB3zU,scie,train,9.32,kmsav_pilot/cropped/54ULzusB3zU/utts/000038.mp4,"그런데 더 복잡한 경우에 특히 이런 이제 생물체 같은 걸 만들면, 똑같은 모양으로 복잡한 이만큼 복잡한 걸 만든다 하더라도,"
54ULzusB3zU_000040,54ULzusB3zU,scie,train,8.48,kmsav_pilot/cropped/54ULzusB3zU/utts/000040.mp4,"알고리즘을 이제 확장을 해 왔을 거 같은데, 과연 상태라는 것들을 포괄적으로 포함하는 머신이 뭐냐?"
54ULzusB3zU_000043,54ULzusB3zU,scie,train,9.56,kmsav_pilot/cropped/54ULzusB3zU/utts/000043.mp4,말씀 듣다보니까 그 알파고의 동작을 지배하는 그 알고리즘은 수학자들의 손에 의해서 지금도 계속 발전하고 있는 건가요?
54ULzusB3zU_000047,54ULzusB3zU,scie,train,9.68,kmsav_pilot/cropped/54ULzusB3zU/utts/000047.mp4,"그래서 컴퓨팅이 가능하다는 건 알려져 있었어요. 90년에 그런데 90년부터 지금까지 20년, 30년 동안 발전을 못한 이유는 뭐냐면"
54ULzusB3zU_000048,54ULzusB3zU,scie,train,9.88,kmsav_pilot/cropped/54ULzusB3zU/utts/000048.mp4,그 의미있는 계산에 도달하는 시간이 너무나 오래 걸렸었거든요. 상상을 초월하게 오래 걸렸었거든요. 그 각각 다 해보는 것과 바둑을 다 둬보는게 좋은건지
54ULzusB3zU_000049,54ULzusB3zU,scie,train,3.36,kmsav_pilot/cropped/54ULzusB3zU/utts/000049.mp4,아님 바둑 두는 걸 갖다 훈련시키는게 좋을지 잘 몰랐는데
54ULzusB3zU_000051,54ULzusB3zU,scie,train,8.44,kmsav_pilot/cropped/54ULzusB3zU/utts/000051.mp4,"씰이나 이런 것들을 만드는데, 근데 과연 왜 그렇게 잘 되는지 잘 모르거든요. 그게 한계죠."
54ULzusB3zU_000057,54ULzusB3zU,scie,train,8.24,kmsav_pilot/cropped/54ULzusB3zU/utts/000057.mp4,그니까 새로운 수학 도구들이 많이 생겼습니다. 그니까 그걸 수학적 으로 분석해 봐야 되겠다는 건 굉장히 최근의 수학계의 관심사 거든요.
54ULzusB3zU_000064,54ULzusB3zU,scie,train,8.16,kmsav_pilot/cropped/54ULzusB3zU/utts/000064.mp4,어 이 사실 무식한 알고리듬들도 많죠. 그냥 일일이 뭐든 경우를 다 넣어본다. 이런것도 뭐 알고리듬이긴 합니다. 별로 의미가 없어서 그렇지
54ULzusB3zU_000066,54ULzusB3zU,scie,train,9.8,kmsav_pilot/cropped/54ULzusB3zU/utts/000066.mp4,"어 문제에 주어져 있는 그 밑에 깔려있는 숨어있는 구조가 무엇인지를 파악하고 이런걸 볼려고 내는 문제니까, 기본적으로는 어 그냥 유한한 단계를"
54ULzusB3zU_000068,54ULzusB3zU,scie,train,6.64,kmsav_pilot/cropped/54ULzusB3zU/utts/000068.mp4,어 어 그러니까 컴퓨 뭐 알고리듬으로 문제를 풀겠다는 생각은 안하시는 게 좋습니다.
54ULzusB3zU_000078,54ULzusB3zU,scie,train,9.36,kmsav_pilot/cropped/54ULzusB3zU/utts/000078.mp4,"사람한테 의미있는 종류의 그 학생이 이 문제를 받았을 때, 어떤 식의 수학적 사고를 가질 지 실측하기 위해서 문제를 내는 거지 않습니까?"
54ULzusB3zU_000080,54ULzusB3zU,scie,train,9.52,kmsav_pilot/cropped/54ULzusB3zU/utts/000080.mp4,저도 뭐 답을 모릅니다. 강 인공지능이라는 거가 본질적으로 존재할지 그런데 1가지 저의 생각은 우리가 우리가
54ULzusB3zU_000082,54ULzusB3zU,scie,train,9.56,kmsav_pilot/cropped/54ULzusB3zU/utts/000082.mp4,"정치 사회적인 문제는 잘 모르겠지만, 수학문제를 갖다가 푸는 도구로써 인공지능을 발전시킨다고 그러면, 우리는 아무런 할 일 이 없는 종류로 인공지능을"
54ULzusB3zU_000083,54ULzusB3zU,scie,train,2.32,kmsav_pilot/cropped/54ULzusB3zU/utts/000083.mp4,발전시킬 가능성은 없다고 보여지고요.
54ULzusB3zU_000084,54ULzusB3zU,scie,train,9.16,kmsav_pilot/cropped/54ULzusB3zU/utts/000084.mp4,"우리의 사고를 훨씬 더 넓히고, 우리가 관심있는 문제를 새로운 지평을 열어줄 수 있도록 도움을 주는 형태의 인공지능을 만들 것 같습니다."
54ULzusB3zU_000085,54ULzusB3zU,scie,train,9.44,kmsav_pilot/cropped/54ULzusB3zU/utts/000085.mp4,"제가 인공지능을 한다고 하더라도, 제가 이제까지 한 번도 해보지 못했던 종류의 새로운 생각을 할 수 있는 도움이 되는 인공지능이라고 한다면, 그러면"
54ULzusB3zU_000088,54ULzusB3zU,scie,train,9.04,kmsav_pilot/cropped/54ULzusB3zU/utts/000088.mp4,1가지 시각은 리만가설 자체가 우리가 갖고 있는 수학체계의 공리체계 극단적으로는 이거는 뭐
54ULzusB3zU_000094,54ULzusB3zU,scie,train,6.04,kmsav_pilot/cropped/54ULzusB3zU/utts/000094.mp4,그런 계산이 좀 더 빨라질 수 있을까? 뭐 이런 질문을 전 이제 해석을 하는 사람이니까 할 수 있을 거 같은데요.
54ULzusB3zU_000098,54ULzusB3zU,scie,train,9.16,kmsav_pilot/cropped/54ULzusB3zU/utts/000098.mp4,그러니까 컴퓨터의 도움이나 컴퓨터가 아까 말씀 드렸듯이 그런 리만 문제를 푸는데 도움이 되는 쪽으로 확장 할 수는 있지만
54ULzusB3zU_000099,54ULzusB3zU,scie,train,6.32,kmsav_pilot/cropped/54ULzusB3zU/utts/000099.mp4,본질적으론 나보다 더 빨리 그 문제의 본질을 이해하는 건 저는 사실 가능성은 상당히 낮다고 보여집니다.
54ULzusB3zU_000101,54ULzusB3zU,scie,train,8.28,kmsav_pilot/cropped/54ULzusB3zU/utts/000101.mp4,"리만 가설 사실 대부분의 수학자는 아마 참일꺼야. 라고 믿고 있는데, 그 이제 이 0되는 곳이 1/2 바깥쪽이 없어 라는 거죠."
54ULzusB3zU_000102,54ULzusB3zU,scie,train,6.24,kmsav_pilot/cropped/54ULzusB3zU/utts/000102.mp4,"그러면 이게 만약에 1/2 바깥쪽에 하나라도 있다는 게 우리가 알고 있다면 존재성을 알고 있다면,"
54ULzusB3zU_000105,54ULzusB3zU,scie,train,3.0,kmsav_pilot/cropped/54ULzusB3zU/utts/000105.mp4,인간이 할 수 있는 하나쯤은 남겨 놔야죠.
54ULzusB3zU_000108,54ULzusB3zU,scie,train,9.24,kmsav_pilot/cropped/54ULzusB3zU/utts/000108.mp4,반례를 찾아서 증명이 아니라 반례를 찾아서 몇 십 년 된 문제들이 더 이상 가설로 남지 않고 틀린 걸 발견하는 경우는
54ULzusB3zU_000109,54ULzusB3zU,scie,train,5.12,kmsav_pilot/cropped/54ULzusB3zU/utts/000109.mp4,최근에 꽤 있습니다. 그런데 리만 가설이 그럴 가능성은 글쎄요.
54ULzusB3zU_000110,54ULzusB3zU,scie,train,5.0,kmsav_pilot/cropped/54ULzusB3zU/utts/000110.mp4,"이 마지막 질문으로써, 제가 그냥 떠오르는 거 하나 좀 여쭤봐 좀 보도록 하겠습니다."
54ULzusB3zU_000115,54ULzusB3zU,scie,train,9.44,kmsav_pilot/cropped/54ULzusB3zU/utts/000115.mp4,"사색정리 증명이 나왔을 때, 전부다 대부분의 수학자들이 어글리라고 했던 이유가 그 증명 과정이 컴퓨터에 들어있기 때문에 우리가 알 수가 없잖아요. 눈에 보이지 않았기 때문에"
54ULzusB3zU_000116,54ULzusB3zU,scie,train,8.76,kmsav_pilot/cropped/54ULzusB3zU/utts/000116.mp4,그래서 어 증명을 인정하지 않는다의 뜻이 아니라 증명이 아름답지 않다. 분명히 아름다운 더 아름다운 증명이 있을꺼야. 이렇게 생각을 했습니다.
54ULzusB3zU_000119,54ULzusB3zU,scie,train,9.76,kmsav_pilot/cropped/54ULzusB3zU/utts/000119.mp4,그걸 컴퓨터로 구현을 해서 그게 이런 결과를 보여준다는 걸 봅니다. 그 그림을 딱 보면 아 역시 컴퓨터의 계산의 결과는
5lX4UInJwBU_000003,5lX4UInJwBU,beau,train,2.56,kmsav_pilot/cropped/5lX4UInJwBU/utts/000003.mp4,안녕하세요 다노의 에디터 례아입니다.
5lX4UInJwBU_000006,5lX4UInJwBU,beau,train,2.36,kmsav_pilot/cropped/5lX4UInJwBU/utts/000006.mp4,그걸 왜 가지고 싶어 하시죠?
5lX4UInJwBU_000009,5lX4UInJwBU,beau,train,2.24,kmsav_pilot/cropped/5lX4UInJwBU/utts/000009.mp4,저번에는 례아님께서 문제를 내주셨는데
5lX4UInJwBU_000011,5lX4UInJwBU,beau,train,2.56,kmsav_pilot/cropped/5lX4UInJwBU/utts/000011.mp4,오늘은 제가 문제를 내는 시간을 가지도록 할거에요
5lX4UInJwBU_000013,5lX4UInJwBU,beau,train,8.4,kmsav_pilot/cropped/5lX4UInJwBU/utts/000013.mp4,"다이어트 상식 퀴즈입니다. 오늘 퀴즈는 O, X로 답변을 해주시면 되고요. 보시는 우리 다노블리 분들도 한번 같이 도전 해보시도록 할게요."
5lX4UInJwBU_000027,5lX4UInJwBU,beau,train,2.52,kmsav_pilot/cropped/5lX4UInJwBU/utts/000027.mp4,저희 여기 뭐 프롬프터 이런거 없어요 여러분들
5lX4UInJwBU_000029,5lX4UInJwBU,beau,train,6.52,kmsav_pilot/cropped/5lX4UInJwBU/utts/000029.mp4,찬물 따듯한 물 굉장히 찬반 논란이 쎈걸로 전 알고있는데 저는 O 왜냐하면 제가 일단 찬물을 좋아해요
5lX4UInJwBU_000032,5lX4UInJwBU,beau,train,5.12,kmsav_pilot/cropped/5lX4UInJwBU/utts/000032.mp4,저는 완전 예스! 왜냐면? 물 이콜 천연 식욕 억제제 이렇게 알고 있어요.
5lX4UInJwBU_000035,5lX4UInJwBU,beau,train,6.6,kmsav_pilot/cropped/5lX4UInJwBU/utts/000035.mp4,좋습니다. 자 1번째 문제가 뭐였냐면요? 하루 2L 이상의 물을 마셔주면 살이 빠진다? 정답은
5lX4UInJwBU_000039,5lX4UInJwBU,beau,train,6.92,kmsav_pilot/cropped/5lX4UInJwBU/utts/000039.mp4,왜? X인지를 좀 이렇게 설명을 드리면은 물이 다이어트에 좋다는 사실 몸에 좋다는 사실은 다들 알고 계시죠?
5lX4UInJwBU_000043,5lX4UInJwBU,beau,train,3.76,kmsav_pilot/cropped/5lX4UInJwBU/utts/000043.mp4,네 여기에 이제 문제 속에 함정이 있다라고 말씀을 드리고 싶은데요.
5lX4UInJwBU_000051,5lX4UInJwBU,beau,train,5.28,kmsav_pilot/cropped/5lX4UInJwBU/utts/000051.mp4,네 맞아요. 이렇게 해서 2L를 목표로 먹을 수 있도록 기준을 정해 놓았거든요.
5lX4UInJwBU_000052,5lX4UInJwBU,beau,train,9.84,kmsav_pilot/cropped/5lX4UInJwBU/utts/000052.mp4,그러면 제 몸무게 곱하기 0.033을 하면은 나오는 숫자가 내가 하루에 먹어야 될 물 양이라고 인지가 되는데 그럼 그렇게 먹으면 되는 건가요?
5lX4UInJwBU_000060,5lX4UInJwBU,beau,train,2.88,kmsav_pilot/cropped/5lX4UInJwBU/utts/000060.mp4,어 약간 레몬 색깔? 레몬의 껍데기 말고 레몬의
5lX4UInJwBU_000068,5lX4UInJwBU,beau,train,9.6,kmsav_pilot/cropped/5lX4UInJwBU/utts/000068.mp4,예스. 네 그래서 이런 개인차도 존재하니까요. 아까 말씀드렸던 소변 체크를 통해서 내 수분이 지금 충분한지를 확인해 보시면은 더 좋을거 같습니다.
5lX4UInJwBU_000072,5lX4UInJwBU,beau,train,5.88,kmsav_pilot/cropped/5lX4UInJwBU/utts/000072.mp4,X입니다. 우리가 이 물에 좋은 효과를 가져가기 위해서는 맹물을 마시는게 더 좋습니다.
5lX4UInJwBU_000073,5lX4UInJwBU,beau,train,8.44,kmsav_pilot/cropped/5lX4UInJwBU/utts/000073.mp4,카페인이 근데 다이어트에 도움이 많이 된다고 그래 가지고 근육 막 운동하기 전에 아이스 아메리카노 마시고 시작하는 분들도 계시고 그러시던데
5lX4UInJwBU_000076,5lX4UInJwBU,beau,train,9.04,kmsav_pilot/cropped/5lX4UInJwBU/utts/000076.mp4,그래서 오히려 몸에 더 수분이 더 부족한 상태가 되겠죠. 그러다 보니까 아까 말했던 신진대사 있잖아요 그런게 잘 안 이루어 질수 있겠죠 그러니까 다이어트에는 더 도움이 안될 수 있겠죠
5lX4UInJwBU_000079,5lX4UInJwBU,beau,train,4.12,kmsav_pilot/cropped/5lX4UInJwBU/utts/000079.mp4,나는 맹물이 너무 먹기가 어렵다 하시는 분들은 어떡하죠 그러면
5lX4UInJwBU_000080,5lX4UInJwBU,beau,train,4.56,kmsav_pilot/cropped/5lX4UInJwBU/utts/000080.mp4,그런 분들은 오히려 이런 카페인이 없는 차 종류를 드시는걸 좀 권장드려요
5lX4UInJwBU_000082,5lX4UInJwBU,beau,train,2.4,kmsav_pilot/cropped/5lX4UInJwBU/utts/000082.mp4,어 그렇죠 보리차나 뭐 현미차
5lX4UInJwBU_000085,5lX4UInJwBU,beau,train,5.56,kmsav_pilot/cropped/5lX4UInJwBU/utts/000085.mp4,그래서 카페에 레몬물이 있나? 어 오늘 케이크 먹었는데 레몬물 먹으니까 조금 좀 똔또니 친거 같다. 약간
5lX4UInJwBU_000090,5lX4UInJwBU,beau,train,2.56,kmsav_pilot/cropped/5lX4UInJwBU/utts/000090.mp4,물의 온도가 영향을 그렇게 크게 주진 않아요.
5lX4UInJwBU_000093,5lX4UInJwBU,beau,train,3.48,kmsav_pilot/cropped/5lX4UInJwBU/utts/000093.mp4,아아 그럼 온도에 굳이 일희일비할 필요가 없겠네요.
5lX4UInJwBU_000095,5lX4UInJwBU,beau,train,2.48,kmsav_pilot/cropped/5lX4UInJwBU/utts/000095.mp4,좋습니다. 그러면 다음 문제로 넘어가 볼게요.
5lX4UInJwBU_000101,5lX4UInJwBU,beau,train,4.12,kmsav_pilot/cropped/5lX4UInJwBU/utts/000101.mp4,습관 성형을 아마 열심히 하신 우리 다노블리 분들은 다 맞추셨겠죠?
5lX4UInJwBU_000105,5lX4UInJwBU,beau,train,4.32,kmsav_pilot/cropped/5lX4UInJwBU/utts/000105.mp4,우리가 자면서 노폐물을 배출하는 시간을 갖다 보니까
5lX4UInJwBU_000109,5lX4UInJwBU,beau,train,3.8,kmsav_pilot/cropped/5lX4UInJwBU/utts/000109.mp4,그러면은 아침에 일어났을때 가장 먼저 하는 행동이 어떤 거에요?
5lX4UInJwBU_000115,5lX4UInJwBU,beau,train,8.52,kmsav_pilot/cropped/5lX4UInJwBU/utts/000115.mp4,나머지 7잔을 드시는 것도 이제 좀 습관으로 만들기 어렵잖아요. 그래서 그거는 알람 설정을 해서 드셔보시는 거를 권장을 드려요.
5lX4UInJwBU_000119,5lX4UInJwBU,beau,train,9.4,kmsav_pilot/cropped/5lX4UInJwBU/utts/000119.mp4,네 되게 간단한 건데 이 하나가 굉장히 강력해요. 나에게 그 습관 신호를 주는 거죠. 여러분도 한번 나의 싸이클에 맞춰서 알람 설정을 해보세요.
75AWLc2tQIQ_000005,75AWLc2tQIQ,scie,train,9.36,kmsav_pilot/cropped/75AWLc2tQIQ/utts/000005.mp4,"어 각각의 각각의 방법이 분자를 움직이게 하는 건 있는데, 트위저 같은 경우에는 어 빛을 이용해 갖고, 어떤 빛의 어떤 압력을"
75AWLc2tQIQ_000008,75AWLc2tQIQ,scie,train,8.4,kmsav_pilot/cropped/75AWLc2tQIQ/utts/000008.mp4,"어 팁 자체는 그렇게 크게 상호 작용을 하지 않지만, 집어넣어준 전자가 분자와 상호 작용을 해서 분자를 얻은 거가 어디론가"
75AWLc2tQIQ_000009,75AWLc2tQIQ,scie,train,7.64,kmsav_pilot/cropped/75AWLc2tQIQ/utts/000009.mp4,"움직이게 하는 어 그런 차이가 있습니다. 뭐 간단하게 말씀해갖고 빛이냐? 전자냐? 요, 이런 구분이 있는 것 같다고 생각합니다."
